,Set,precision,recall,fscore
0,Wine RF estymatory=10 max_features: sqrt max_depth: 5 Fold:5,0.7562800299875199,0.6318341882218634,0.6006030727306662
0,Wine RF estymatory=10 max_features: sqrt max_depth: 5 Fold:8,0.7577316355096948,0.6181312439357588,0.5878887824413693
0,Wine RF estymatory=10 max_features: sqrt max_depth: 5 Fold:10,0.7595570967074078,0.6028103405601605,0.5736633599164036
0,Wine RF estymatory=10 max_features: log2 max_depth: 5 Fold:5,0.7600078249241469,0.5954537898880604,0.5668067695158572
0,Wine RF estymatory=10 max_features: log2 max_depth: 5 Fold:8,0.7614852180288961,0.5843771259601617,0.5565508000021024
0,Wine RF estymatory=10 max_features: log2 max_depth: 5 Fold:10,0.7615359498894829,0.5709742478135665,0.5439858768567385
0,Wine RF estymatory=10 max_features: None max_depth: 5 Fold:5,0.7612495516032612,0.5651147741984455,0.5385836454513835
0,Wine RF estymatory=10 max_features: None max_depth: 5 Fold:8,0.761503013977474,0.5564094462345347,0.5305881557242546
0,Wine RF estymatory=10 max_features: None max_depth: 5 Fold:10,0.7613714700532173,0.5457792510840869,0.5207556348121923
0,Wine RF estymatory=10 max_features: sqrt max_depth: 10 Fold:5,0.7577559939091965,0.5408491921783117,0.5162681520988708
0,Wine RF estymatory=10 max_features: sqrt max_depth: 10 Fold:8,0.7530585823385775,0.5332045219800514,0.5092280026927668
0,Wine RF estymatory=10 max_features: sqrt max_depth: 10 Fold:10,0.7535251499911876,0.5250654788441544,0.5020480992384705
0,Wine RF estymatory=10 max_features: log2 max_depth: 10 Fold:5,0.74942735995698,0.5207957463287696,0.49808430771199386
0,Wine RF estymatory=10 max_features: log2 max_depth: 10 Fold:8,0.7465272268315895,0.5142387981248898,0.49203842450882074
0,Wine RF estymatory=10 max_features: log2 max_depth: 10 Fold:10,0.7434143880612217,0.506544092344082,0.48497649235808094
0,Wine RF estymatory=10 max_features: None max_depth: 10 Fold:5,0.7411747985071909,0.5032159153254085,0.4821806584993658
0,Wine RF estymatory=10 max_features: None max_depth: 10 Fold:8,0.7376962570195811,0.4977340931452376,0.4771881271126216
0,Wine RF estymatory=10 max_features: None max_depth: 10 Fold:10,0.7363890157071982,0.49120455477520825,0.47125116825154517
0,Wine RF estymatory=10 max_features: sqrt max_depth: None Fold:5,0.7327763575813542,0.4877487768188911,0.4681224074140172
0,Wine RF estymatory=10 max_features: sqrt max_depth: None Fold:8,0.730298379665637,0.4828565841860913,0.4636305092696106
0,Wine RF estymatory=10 max_features: sqrt max_depth: None Fold:10,0.7280149197091698,0.47723361087511235,0.4586021281701522
0,Wine RF estymatory=10 max_features: log2 max_depth: None Fold:5,0.7257587566402497,0.47442424279427353,0.45604517315860127
0,Wine RF estymatory=10 max_features: log2 max_depth: None Fold:8,0.7220564662003095,0.47009489061038,0.45206056808505085
0,Wine RF estymatory=10 max_features: log2 max_depth: None Fold:10,0.7191937657693332,0.4649835478492754,0.4474389213493241
0,Wine RF estymatory=10 max_features: None max_depth: None Fold:5,0.7162935219096541,0.4627667439123661,0.44565282020747515
0,Wine RF estymatory=10 max_features: None max_depth: None Fold:8,0.7134649358055098,0.45931516994062516,0.4425339413556345
0,Wine RF estymatory=10 max_features: None max_depth: None Fold:10,0.7101991463486113,0.45517100502036595,0.4389822575149688
