,Set,precision,recall,fscore
0,Wine AdaBoost est=10 lr: 1.0 max_depth: 5 Fold:5,0.6803802150136604,0.5885766656516626,0.5583551550266965
0,Wine AdaBoost est=10 lr: 1.0 max_depth: 5 Fold:8,0.6762173341073703,0.5762650831771328,0.5470806924814474
0,Wine AdaBoost est=10 lr: 1.0 max_depth: 5 Fold:10,0.6722492403949794,0.5626596911905061,0.5346008973791988
0,Wine AdaBoost est=10 lr: 0.9 max_depth: 5 Fold:5,0.667911630171965,0.5555847149054459,0.5283168184870833
0,Wine AdaBoost est=10 lr: 0.9 max_depth: 5 Fold:8,0.6638036374146356,0.5454512499919785,0.5190704685208982
0,Wine AdaBoost est=10 lr: 0.9 max_depth: 5 Fold:10,0.6591250818944641,0.5330381875853749,0.5074831734408386
0,Wine AdaBoost est=10 lr: 0.85 max_depth: 5 Fold:5,0.6552142819157682,0.5273427905894627,0.5023232935147768
0,Wine AdaBoost est=10 lr: 0.85 max_depth: 5 Fold:8,0.6516361067526207,0.5188746406574412,0.4947194010614226
0,Wine AdaBoost est=10 lr: 0.85 max_depth: 5 Fold:10,0.648532502153386,0.5089878896873938,0.4856766487183822
0,Wine AdaBoost est=10 lr: 1.0 max_depth: 10 Fold:5,0.6466827038222005,0.5047828801046338,0.48196619641228744
0,Wine AdaBoost est=10 lr: 1.0 max_depth: 10 Fold:8,0.6457576338126093,0.4982281597094781,0.47599119568089443
0,Wine AdaBoost est=10 lr: 1.0 max_depth: 10 Fold:10,0.6464919950499198,0.49080327019324554,0.46945856846688744
0,Wine AdaBoost est=10 lr: 0.9 max_depth: 10 Fold:5,0.645979709313114,0.4870442987207214,0.4661391076140147
0,Wine AdaBoost est=10 lr: 0.9 max_depth: 10 Fold:8,0.6431420615997981,0.48128998458244554,0.4610078621921797
0,Wine AdaBoost est=10 lr: 0.9 max_depth: 10 Fold:10,0.6410883393411773,0.4745987199794,0.45499143649250157
0,Wine AdaBoost est=10 lr: 0.85 max_depth: 10 Fold:5,0.6398470115660487,0.4715619192606795,0.4523673315423785
0,Wine AdaBoost est=10 lr: 0.85 max_depth: 10 Fold:8,0.6375647778265939,0.4663564934447533,0.4475785745334442
0,Wine AdaBoost est=10 lr: 0.85 max_depth: 10 Fold:10,0.6357007889428528,0.4605885182863637,0.44236876619055254
0,Wine AdaBoost est=10 lr: 1.0 max_depth: None Fold:5,0.6312477105035221,0.4581329915142839,0.43997895888796007
0,Wine AdaBoost est=10 lr: 1.0 max_depth: None Fold:8,0.6250121251621314,0.4543199990202945,0.4361875746324372
0,Wine AdaBoost est=10 lr: 1.0 max_depth: None Fold:10,0.6187875242424388,0.4495126046366094,0.4317051316409856
0,Wine AdaBoost est=10 lr: 0.9 max_depth: None Fold:5,0.6144757426096347,0.4471022860829825,0.42942165987997927
0,Wine AdaBoost est=10 lr: 0.9 max_depth: None Fold:8,0.6090411728125936,0.4434140908045927,0.42598577153921685
0,Wine AdaBoost est=10 lr: 0.9 max_depth: None Fold:10,0.6039254818270433,0.43895110244173013,0.4218035083587789
0,Wine AdaBoost est=10 lr: 0.85 max_depth: None Fold:5,0.6008696011579869,0.4371278411711162,0.41999711070294204
0,Wine AdaBoost est=10 lr: 0.85 max_depth: None Fold:8,0.5958679432384848,0.43416205485582615,0.41709504891075216
0,Wine AdaBoost est=10 lr: 0.85 max_depth: None Fold:10,0.5918865216745061,0.4303031676324839,0.4134817175248399
