,Set,precision,recall,fscore
0,IrisK:5 Folds:8majority euclidean,0.957093253968254,0.9543650793650794,0.954313741813742
0,GlassK:5 Folds:8majority euclidean,0.7892948486698487,0.5585648148148149,0.5268816612237667
0,WineK:5 Folds:8majority euclidean,0.5630976358474716,0.2594582563547448,0.2572840722829152
0,seeds K:5 Folds:8majority euclidean,0.9239583333333337,0.9184027777777778,0.9177108416466003
