,Set,precision,recall,fscore
2,WineK:0 Folds:5farest_distance_weighted_vote manhatan,0.3071860367386751,0.24067397457654316,0.2366217653814764
2,WineK:3 Folds:3distance_weighted_vote manhattan,0.2373149357717209,0.2400053655844784,0.2361174916073369
2,WineK:3 Folds:5farest_distance_weighted_vote manhatan,0.4081274547360724,0.2395588574410057,0.2349826024128721
2,WineK:0 Folds:3majority euclidean,0.7634161909586337,0.23859546692645214,0.2338540542262472
2,WineK:5 Folds:5distance_weighted_vote manhattan,0.30035866812216233,0.24106073449401105,0.2324581908697176
2,WineK:3 Folds:3farest_distance_weighted_vote manhatan,0.35852283425098885,0.23068432442279674,0.2317638899040177
2,WineK:3 Folds:5distance_weighted_vote manhattan,0.3323607839323836,0.2356289282193207,0.2293752955452279
2,WineK:0 Folds:8farest_distance_weighted_vote manhatan,0.3276095788161989,0.22391651447032546,0.2211802236757124
2,WineK:0 Folds:8distance_weighted_vote manhattan,0.2437376226723932,0.3110061277172531,0.21428729018713366
2,WineK:0 Folds:5farest_distance_weighted_vote euclidean,0.21757693452681956,0.21172948759958227,0.21183090735171284
2,WineK:0 Folds:3farest_distance_weighted_vote manhatan,0.21356468472433485,0.21191329731128614,0.2117938670546415
2,WineK:0 Folds:3farest_distance_weighted_vote euclidean,0.2073245374033013,0.2052387777832546,0.20546503193776985
2,WineK:0 Folds:8farest_distance_weighted_vote euclidean,0.33306557662897546,0.20698408996362752,0.2054095839533454
2,WineK:0 Folds:8distance_weighted_vote euclidean,0.2320738759512173,0.24572339387378936,0.20032179175561304
2,WineK:0 Folds:5distance_weighted_vote manhattan,0.2452434446830646,0.2882423334637399,0.1988327831421512
2,WineK:0 Folds:3distance_weighted_vote manhattan,0.20261511718968864,0.2612640837595437,0.193646468685278
2,WineK:0 Folds:5distance_weighted_vote euclidean,0.2042287442834909,0.2596204515568801,0.19252586393158486
2,WineK:0 Folds:3distance_weighted_vote euclidean,0.19862514447168625,0.2259286350068213,0.18827654547306014
